;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
UF;COD_MUNICIPIO;NOME_MUNICIPIO;MRG;ZP;MODULO_FISCAL_ha;ZTM_IE 50/97;FMP_ha;AREAS_ESPECIAIS;;;;;;;;;;;;;
PE;2604403;CHÃ DE ALEGRIA;014;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2604502;CHÃ GRANDE;014;3;20;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2604601;CONDADO;013;2;14;A2-2;2;PA, ZM;;;;;;;;;;;;;
PE;2604700;CORRENTES;011;3;45;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2604809;CORTÊS;015;2;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2604908;CUMARU;010;3;30;A3-3;3;S;;;;;;;;;;;;;
PE;2605004;CUPIRA;012;3;35;B3-6;4;S;;;;;;;;;;;;;
PE;2605103;CUSTÓDIA;004;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2605152;DORMENTES;005;4;55;A2-2;2;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2605202;ESCADA;015;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2605301;EXU;001;4;70;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2605400;FEIRA NOVA;010;3;20;A3-3;3;S, ZM;;;;;;;;;;;;;
PE;2605509;FERREIROS;013;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2605608;FLORES;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2605707;FLORESTA;006;4;55;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2605806;FREI MIGUELINHO;009;3;35;B3-6;4;S;;;;;;;;;;;;;
PE;2605905;GAMELEIRA;015;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2606002;GARANHUNS;011;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2606101;GLÓRIA DO GOITÁ;014;3;20;A2-2;2;S, ZM, PA;;;;;;;;;;;;;
PE;2606200;GOIANA;013;2;14;A2-2;2;L, PA, ZM;;;;;;;;;;;;;
PE;2606309;GRANITO;001;4;70;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2606408;GRAVATÁ;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2606507;IATI;011;3;40;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2606606;IBIMIRIM;004;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2606705;IBIRAJUBA;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2606804;IGARASSU;016;2;14;A2-2;2;L, M, PA, ZM;;;;;;;;;;;;;
PE;2606903;IGUARACI;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2607000;INAJÁ;004;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2607109;INGAZEIRA;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2607208;IPOJUCA;018;2;14;A2-2;2;L, M, PA, ZM;;;;;;;;;;;;;
PE;2607307;IPUBI;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2607406;ITACURUBA;006;4;55;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2607505;ITAÍBA;007;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2607604;ILHA DE ITAMARACÁ;016;2;7;A2-2;2;L, M, ZM;;;;;;;;;;;;;
PE;2607653;ITAMBÉ;013;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2607703;ITAPETIM;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2607752;ITAPISSUMA;016;2;14;A2-2;2;M, ZM;;;;;;;;;;;;;
PE;2607802;ITAQUITINGA;013;2;14;A2-2;2;ZM, PA;;;;;;;;;;;;;
PE;2607901;JABOATÃO DOS GUARARAPES;017;2;7;A1-1;2;L, M, ZM, PA;;;;;;;;;;;;;
PE;2607950;JAQUEIRA;015;2;14;B3-6;4;ZM;;;;;;;;;;;;;
PE;2608008;JATAÚBA;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2608057;JATOBÁ;006;4;55;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2608107;JOÃO ALFREDO;010;3;24;A3-3;3;S, PA;;;;;;;;;;;;;
PE;2608206;JOAQUIM NABUCO;015;2;14;B3-6;4;ZM, PA;;;;;;;;;;;;;
PE;2608255;JUCATI;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2608305;JUPI;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2608404;JUREMA;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2608453;LAGOA DO CARRO;013;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2608503;LAGOA DO ITAENGA;013;2;16;A2-2;2;ZM;;;;;;;;;;;;;
PE;2608602;LAGOA DO OURO;011;3;45;A2-2;2;S;;;;;;;;;;;;;
PE;2608701;LAGOA DOS GATOS;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2608750;LAGOA GRANDE;005;4;55;A2-2;2;S, PA, R;SR-29MSF;;;;;;;;;;;;
PE;2608800;LAJEDO;011;3;40;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2608909;LIMOEIRO;010;3;22;A3-3;3;S, ZM;;;;;;;;;;;;;
PE;2609006;MACAPARANA;013;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2609105;MACHADOS;010;3;22;A3-3;3;S, ZM;;;;;;;;;;;;;
PE;2609154;MANARÍ;004;4;65;B3-6;4;S;;;;;;;;;;;;;
PE;2609204;MARAIAL;015;2;14;B3-6;4;ZM;;;;;;;;;;;;;
PE;2609303;MIRANDIBA;002;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2609402;MORENO;017;2;7;A1-1;2;M, PA, ZM;;;;;;;;;;;;;
PE;2609501;NAZARÉ DA MATA;013;2;14;A2-2;2;S, PA, ZM;;;;;;;;;;;;;
PE;2609600;OLINDA;017;2;7;A1-1;2;L, M, ZM;;;;;;;;;;;;;
PE;2609709;OROBÓ;010;3;22;A3-3;3;S, PA;;;;;;;;;;;;;
PE;2609808;OROCÓ;005;4;55;A2-2;2;S, PA, R;SR-29MSF;;;;;;;;;;;;
PE;2609907;OURICURI;001;4;70;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2610004;PALMARES;015;2;14;B3-6;4;ZM, PA;;;;;;;;;;;;;
PE;2610103;PALMEIRINA;011;3;45;A2-2;2;S;;;;;;;;;;;;;
PE;2610202;PANELAS;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2610301;PARANATAMA;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2610400;PARNAMIRIM;002;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2610509;PASSIRA;010;3;35;A3-3;3;S, PA;;;;;;;;;;;;;
PE;2610608;PAUDALHO;013;2;14;A2-2;2;ZM, PA;;;;;;;;;;;;;
PE;2610707;PAULISTA;017;2;7;A1-1;2;L, M, ZM;;;;;;;;;;;;;
PE;2610806;PEDRA;007;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2610905;PESQUEIRA;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2611002;PETROLÂNDIA;006;4;55;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2611101;PETROLINA;005;4;55;A2-2;2;S, PA, R;SR-29MSF;;;;;;;;;;;;
PE;2611200;POÇÃO;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2611309;POMBOS;014;3;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
PE;2611408;PRIMAVERA;015;2;14;B3-6;4;ZM;;;;;;;;;;;;;
PE;2611507;QUIPAPÁ;015;2;14;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PE;2611533;QUIXABA;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2611606;RECIFE;017;2;5;A1-1;2;L, M, C, ZM;;;;;;;;;;;;;
PE;2611705;RIACHO DAS ALMAS;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2611804;RIBEIRÃO;015;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2611903;RIO FORMOSO;015;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2612000;SAIRÉ;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2612109;SALGADINHO;010;3;26;A3-3;3;S, PA;;;;;;;;;;;;;
PE;2612208;SALGUEIRO;002;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2612307;SALOÁ;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2612406;SANHARÓ;008;3;20;A2-2;2;S;;;;;;;;;;;;;
PE;2612455;SANTA CRUZ;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2612471;SANTA CRUZ DA BAIXA VERDE;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2612505;SANTA CRUZ DO CAPIBARIBE;009;3;20;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2612554;SANTA FILOMENA;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2612604;SANTA MARIA DA BOA VISTA;005;4;55;A2-2;2;S, PA, R;SR-29MSF;;;;;;;;;;;;
PE;2612703;SANTA MARIA DO CAMBUCÁ;009;3;22;B3-6;4;S;;;;;;;;;;;;;
PE;2612802;SANTA TEREZINHA;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2612901;SÃO BENEDITO DO SUL;015;2;14;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PE;2613008;SÃO BENTO DO UNA;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2613107;SÃO CAITANO;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2613206;SÃO JOÃO;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2613305;SÃO JOAQUIM DO MONTE;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2613404;SÃO JOSÉ DA COROA GRANDE;015;2;14;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
PE;2613503;SÃO JOSÉ DO BELMONTE;002;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2613602;SÃO JOSÉ DO EGITO;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2613701;SÃO LOURENÇO DA MATA;017;2;7;A1-1;2;M, PA, ZM;;;;;;;;;;;;;
PE;2613800;SÃO VICENTE FERRER;010;3;20;A3-3;3;S, ZM;;;;;;;;;;;;;
PE;2613909;SERRA TALHADA;003;4;40;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2614006;SERRITA;002;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2614105;SERTÂNIA;004;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2614204;SIRINHAÉM;015;2;14;B3-6;4;L, ZM;;;;;;;;;;;;;
PE;2614303;MOREILÂNDIA;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2614402;SOLIDÃO;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2614501;SURUBIM;009;3;26;B3-6;4;S;;;;;;;;;;;;;
PE;2614600;TABIRA;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2614709;TACAIMBÓ;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2614808;TACARATU;006;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2614857;TAMANDARÉ;015;2;14;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
PE;2615003;TAQUARITINGA DO NORTE;009;3;20;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2615102;TEREZINHA;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2615201;TERRA NOVA;005;4;65;A2-2;2;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2615300;TIMBAÚBA;013;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2615409;TORITAMA;009;3;20;B3-6;4;S;;;;;;;;;;;;;
PE;2615508;TRACUNHAÉM;013;2;14;A2-2;2;S, ZM, PA;;;;;;;;;;;;;
PE;2615607;TRINDADE;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2615706;TRIUNFO;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2615805;TUPANATINGA;007;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2615904;TUPARETAMA;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2616001;VENTUROSA;007;4;35;B3-6;4;S;;;;;;;;;;;;;
PE;2616100;VERDEJANTE;002;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2616183;VERTENTE DO LÉRIO;009;3;26;B3-6;4;S;;;;;;;;;;;;;
PE;2616209;VERTENTES;009;3;20;B3-6;4;S;;;;;;;;;;;;;
PE;2616308;VICÊNCIA;013;2;14;A2-2;2;S, PA, ZM;;;;;;;;;;;;;
PE;2616407;VITÓRIA DE SANTO ANTÃO;014;2;14;A2-2;2;PA, ZM;;;;;;;;;;;;;
PE;2616506;XEXÉU;015;2;14;B3-6;4;ZM;;;;;;;;;;;;;
AL;2700102;ÁGUA BRANCA;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2700201;ANADIA;012;3;35;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2700300;ARAPIRACA;006;3;15;A2-2;2;S;;;;;;;;;;;;;
AL;2700409;ATALAIA;009;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2700508;BARRA DE SANTO ANTÔNIO;011;3;18;A1-1;2;L, M, ZM;;;;;;;;;;;;;
AL;2700607;BARRA DE SÃO MIGUEL;011;2;30;A1-1;2;L, M, ZM;;;;;;;;;;;;;
AL;2700706;BATALHA;004;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2700805;BELÉM;005;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
AL;2700904;BELO MONTE;004;3;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2701001;BOCA DA MATA;012;2;30;B3-6;4;ZM;;;;;;;;;;;;;
AL;2701100;BRANQUINHA;009;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2701209;CACIMBINHAS;005;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2701308;CAJUEIRO;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2701357;CAMPESTRE;009;3;16;B3-6;4;ZM;;;;;;;;;;;;;
AL;2701407;CAMPO ALEGRE;012;2;30;B3-6;4;ZM;;;;;;;;;;;;;
AL;2701506;CAMPO GRANDE;006;3;35;A2-2;2;S;;;;;;;;;;;;;
AL;2701605;CANAPI;001;4;70;B3-6;4;S;;;;;;;;;;;;;
AL;2701704;CAPELA;009;3;16;B3-6;4;ZM;;;;;;;;;;;;;
AL;2701803;CARNEIROS;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2701902;CHÃ PRETA;008;3;16;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
AL;2702009;COITÉ DO NÓIA;006;3;15;A2-2;2;S, ZM;;;;;;;;;;;;;
AL;2702108;COLÔNIA LEOPOLDINA;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2702207;COQUEIRO SECO;011;2;12;A1-1;2;M, ZM;;;;;;;;;;;;;
AL;2702306;CORURIPE;012;2;30;B3-6;4;L, ZM;;;;;;;;;;;;;
AL;2702355;CRAÍBAS;006;3;15;A2-2;2;S, PA;;;;;;;;;;;;;
AL;2702405;DELMIRO GOUVEIA;002;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2702504;DOIS RIACHOS;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2702553;ESTRELA DE ALAGOAS;005;3;35;B3-6;4;S;;;;;;;;;;;;;
AL;2702603;FEIRA GRANDE;006;3;15;A2-2;2;S;;;;;;;;;;;;;
AL;2702702;FELIZ DESERTO;013;3;60;B3-6;4;L, ZM;;;;;;;;;;;;;
AL;2702801;FLEIXEIRAS;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2702900;GIRAU DO PONCIANO;006;3;15;A2-2;2;S, PA;;;;;;;;;;;;;
AL;2703007;IBATEGUARA;008;3;16;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
AL;2703106;IGACI;005;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
AL;2703205;IGREJA NOVA;013;3;60;B3-6;4;ZM;;;;;;;;;;;;;
AL;2703304;INHAPI;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2703403;JACARÉ DOS HOMENS;004;3;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2703502;JACUÍPE;009;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2703601;JAPARATINGA;010;3;16;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
AL;2703700;JARAMATAIA;004;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2703759;JEQUIA DA PRAIA;012;2;30;B3-6;4;L, PA;;;;;;;;;;;;;
AL;2703809;JOAQUIM GOMES;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2703908;JUNDIÁ;009;3;16;B3-6;4;ZM;;;;;;;;;;;;;
AL;2704005;JUNQUEIRO;012;3;35;B3-6;4;ZM;;;;;;;;;;;;;
AL;2704104;LAGOA DA CANOA;006;3;15;A2-2;2;S;;;;;;;;;;;;;
AL;2704203;LIMOEIRO DE ANADIA;006;3;35;A2-2;2;ZM;;;;;;;;;;;;;
AL;2704302;MACEIÓ;011;2;7;A1-1;2;L, M, C, ZM, PA;;;;;;;;;;;;;
AL;2704401;MAJOR ISIDORO;004;3;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2704500;MARAGOGI;010;3;16;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
AL;2704609;MARAVILHA;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2704708;MARECHAL DEODORO;011;2;12;A1-1;2;L, M, ZM;;;;;;;;;;;;;
AL;2704807;MARIBONDO;005;3;35;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2704906;MAR VERMELHO;005;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
AL;2705002;MATA GRANDE;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2705101;MATRIZ DE CAMARAGIBE;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2705200;MESSIAS;009;3;16;B3-6;4;M, ZM, PA;;;;;;;;;;;;;
AL;2705309;MINADOR DO NEGRÃO;005;3;35;B3-6;4;S;;;;;;;;;;;;;
AL;2705408;MONTEIRÓPOLIS;004;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2705507;MURICI;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2705606;NOVO LINO;009;3;16;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2705705;OLHO D'ÁGUA DAS FLORES;004;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2705804;OLHO D'ÁGUA DO CASADO;002;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2705903;OLHO D'ÁGUA GRANDE;007;3;35;B3-6;4;S;;;;;;;;;;;;;
AL;2706000;OLIVENÇA;004;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2706109;OURO BRANCO;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2706208;PALESTINA;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2706307;PALMEIRA DOS ÍNDIOS;005;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2706406;PÃO DE AÇÚCAR;003;3;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2706422;PARICONHA;001;4;70;B3-6;4;S;;;;;;;;;;;;;
AL;2706448;PARIPUEIRA;011;3;18;A1-1;2;L, M, ZM;;;;;;;;;;;;;
AL;2706505;PASSO DE CAMARAGIBE;010;3;16;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
AL;2706604;PAULO JACINTO;005;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
AL;2706703;PENEDO;013;3;50;B3-6;4;ZM, PA;;;;;;;;;;;;;
AL;2706802;PIAÇABUÇU;013;3;60;B3-6;4;L, ZM;;;;;;;;;;;;;
AL;2706901;PILAR;011;2;12;A1-1;2;M, ZM;;;;;;;;;;;;;
AL;2707008;PINDOBA;008;3;16;B3-6;4;ZM;;;;;;;;;;;;;
AL;2707107;PIRANHAS;002;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2707206;POÇO DAS TRINCHEIRAS;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2707305;PORTO CALVO;009;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2707404;PORTO DE PEDRAS;010;3;16;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
AL;2707503;PORTO REAL DO COLÉGIO;013;3;60;B3-6;4;ZM;;;;;;;;;;;;;
AL;2707602;QUEBRANGULO;005;3;35;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
AL;2707701;RIO LARGO;011;2;12;A1-1;2;M, ZM;;;;;;;;;;;;;
AL;2707800;ROTEIRO;012;2;30;B3-6;4;L, ZM;;;;;;;;;;;;;
AL;2707909;SANTA LUZIA DO NORTE;011;2;12;A1-1;2;M, ZM;;;;;;;;;;;;;
AL;2708006;SANTANA DO IPANEMA;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2708105;SANTANA DO MUNDAÚ;008;3;16;B3-6;4;S, ZM;;;;;;;;;;;;;
AL;2708204;SÃO BRÁS;007;3;35;B3-6;4;S;;;;;;;;;;;;;
AL;2708303;SÃO JOSÉ DA LAJE;008;3;16;B3-6;4;S, ZM;;;;;;;;;;;;;
AL;2708402;SÃO JOSÉ DA TAPERA;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2708501;SÃO LUÍS DO QUITUNDE;009;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2708600;SÃO MIGUEL DOS CAMPOS;012;2;30;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
AL;2708709;SÃO MIGUEL DOS MILAGRES;010;3;16;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
AL;2708808;SÃO SEBASTIÃO;006;3;35;A2-2;2;ZM;;;;;;;;;;;;;
AL;2708907;SATUBA;011;2;12;A1-1;2;M, ZM;;;;;;;;;;;;;
AL;2708956;SENADOR RUI PALMEIRA;003;3;70;B3-6;4;S;;;;;;;;;;;;;
AL;2709004;TANQUE D'ARCA;005;3;35;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
AL;2709103;TAQUARANA;006;3;15;A2-2;2;S, ZM;;;;;;;;;;;;;
AL;2709152;TEOTÔNIO VILELA;012;3;35;B3-6;4;ZM;;;;;;;;;;;;;
AL;2709202;TRAIPU;007;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
AL;2709301;UNIÃO DOS PALMARES;008;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
AL;2709400;VIÇOSA;008;3;16;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2800100;AMPARO DE SÃO FRANCISCO;007;3;45;B3-6;4;;;;;;;;;;;;;;
SE;2800209;AQUIDABÃ;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2800308;ARACAJU;011;2;7;A2-2;2;L, C, ZM;;;;;;;;;;;;;
SE;2800407;ARAUÁ;012;3;30;B3-6;4;ZM, PA;;;;;;;;;;;;;
SE;2800506;AREIA BRANCA;004;2;35;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
SE;2800605;BARRA DOS COQUEIROS;011;2;5;A2-2;2;L, ZM;;;;;;;;;;;;;
SE;2800670;BOQUIM;012;3;30;B3-6;4;ZM;;;;;;;;;;;;;
SE;2800704;BREJO GRANDE;007;3;18;B3-6;4;L, ZM;;;;;;;;;;;;;
SE;2801009;CAMPO DO BRITO;004;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
SE;2801108;CANHOBA;007;3;45;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2801207;CANINDÉ DE SÃO FRANCISCO;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2801306;CAPELA;008;3;30;B3-6;4;ZM, PA;;;;;;;;;;;;;
SE;2801405;CARIRA;002;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2801504;CARMÓPOLIS;010;3;18;A3-3;3;ZM, PA;;;;;;;;;;;;;
SE;2801603;CEDRO DE SÃO JOÃO;007;4;40;B3-6;4;PA;;;;;;;;;;;;;
SE;2801702;CRISTINÁPOLIS;012;3;35;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2801900;CUMBE;003;4;40;B3-6;4;S;;;;;;;;;;;;;
SE;2802007;DIVINA PASTORA;008;3;30;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2802106;ESTÂNCIA;013;2;10;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
SE;2802205;FEIRA NOVA;001;4;70;B3-6;4;S;;;;;;;;;;;;;
SE;2802304;FREI PAULO;002;4;70;B3-6;4;S;;;;;;;;;;;;;
SE;2802403;GARARU;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2802502;GENERAL MAYNARD;010;3;18;A3-3;3;ZM;;;;;;;;;;;;;
SE;2802601;GRACHO CARDOSO;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2802700;ILHA DAS FLORES;007;3;18;B3-6;4;ZM;;;;;;;;;;;;;
SE;2802809;INDIAROBA;013;2;10;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2802908;ITABAIANA;004;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
SE;2803005;ITABAIANINHA;012;3;30;B3-6;4;ZM;;;;;;;;;;;;;
SE;2803104;ITABI;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2803203;ITAPORANGA D'AJUDA;013;2;10;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
SE;2803302;JAPARATUBA;009;3;30;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2803401;JAPOATÃ;009;4;35;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2803500;LAGARTO;006;3;35;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
SE;2803609;LARANJEIRAS;010;3;30;A3-3;3;ZM;;;;;;;;;;;;;
SE;2803708;MACAMBIRA;004;2;60;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2803807;MALHADA DOS BOIS;003;4;40;B3-6;4;ZM;;;;;;;;;;;;;
SE;2803906;MALHADOR;004;2;30;B3-6;4;ZM, PA;;;;;;;;;;;;;
SE;2804003;MARUIM;010;3;35;A3-3;3;ZM;;;;;;;;;;;;;
SE;2804102;MOITA BONITA;004;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
SE;2804201;MONTE ALEGRE DE SERGIPE;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2804300;MURIBECA;003;4;40;B3-6;4;ZM;;;;;;;;;;;;;
